oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,07:00-07:15,13,6,27,0,37,1,9,0,6,12,69,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,07:15-07:30,18,3,32,0,62,1,8,0,4,12,124,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,07:30-07:45,16,8,46,0,103,12,17,0,6,21,191,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,07:45-08:00,32,6,92,0,160,33,21,0,14,33,246,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,08:00-08:15,32,16,95,0,185,27,14,0,18,20,161,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,08:15-08:30,30,20,104,0,127,16,19,0,18,32,168,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,08:30-08:45,36,25,89,0,228,18,23,0,16,66,182,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,08:45-09:00,35,12,94,0,107,12,18,0,21,33,177,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,16:00-16:15,59,22,58,0,100,5,9,0,9,15,121,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,16:15-16:30,59,20,54,0,98,3,9,0,12,15,109,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,16:30-16:45,66,22,70,0,89,7,11,0,9,17,138,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,16:45-17:00,62,13,86,0,85,9,13,0,9,18,141,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,17:00-17:15,64,30,76,0,95,15,15,0,16,18,122,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,17:15-17:30,57,33,112,0,115,12,15,0,14,20,130,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,17:30-17:45,78,30,89,0,112,23,13,0,13,26,154,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,SR-13 Southbound Off-Ramp / Redwood Road / Aliso Avenue,Unshifted,5/16/2012,17:45-18:00,65,32,140,0,122,14,16,0,12,17,165,0,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,07:00-07:15,11,9,6,6,74,4,7,13,21,9,46,7,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,07:15-07:30,14,15,10,4,100,5,13,17,31,30,115,10,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,07:30-07:45,19,27,16,10,175,16,21,29,34,24,160,9,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,07:45-08:00,25,36,33,13,238,31,53,51,59,19,191,10,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,08:00-08:15,15,51,30,20,211,25,34,92,66,31,137,27,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,08:15-08:30,20,65,24,20,245,22,28,102,50,36,181,21,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,08:30-08:45,18,42,26,15,181,15,22,102,67,41,123,11,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,08:45-09:00,23,41,13,16,147,26,18,68,41,40,101,15,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,16:00-16:15,22,47,20,17,121,22,29,36,46,49,148,16,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,16:15-16:30,12,50,17,14,129,33,32,52,36,35,129,29,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,16:30-16:45,17,48,14,13,115,22,31,49,44,61,156,20,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,16:45-17:00,14,53,24,9,132,30,27,54,39,56,165,19,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,17:00-17:15,23,55,24,9,133,30,41,39,48,50,149,29,,,,,,,,,,
oakland/9-traffic-and-circulation-technical-report_Fehr-and-Peers-072012b_0.xml,MacArthur Boulevard / 35th Avenue,Unshifted,5/16/2012,17:15-17:30,22,63,23,15,141,26,46,36,45,51,160,20,,,,,,,,,,
